"product","sales","share_sales","cumulative_sales","sales_category","transaction_frequency","share_frequency","cumulative_share","product_category","cumsalessharecumtransactionshare","productfreqqu"
"aberlour 16yr","11874.059999999996","0.0007410360916761051","99.26900647055756","C","26","0.000247276487258698568600","99.827486607600556402111300","Z","9909.775413989399","CZ"
"clyde mays dualpack","11844.6","0.0007391975526034732","99.26974566811016","C","40","0.000380425365013382413300","99.729365395329479743165400","Z","9900.108738436384","CZ"
"sooh remus repeal reserve bourbon iii","11831.82000000002","0.0007383999786269559","99.27048406808879","C","132","0.001255403704544161963800","98.982447744296330047496100","Z","9826.035501820601","CZ"
"little book chapter 4 lessons honored","11812.5","0.0007371942564652692","99.27122126234525","C","126","0.001198339899792154601800","99.046121439765444928919100","Z","9832.429436624074","CZ"
"century farms prairie states unaged high proof corn whiskey","11755.200000000006","0.0007336182792466063","99.27195488062449","C","33","0.000313850926136040491000","99.774150971425680187767000","Z","9904.775013487986","CZ"
"don q 151","11746.04","0.000733046622155455","99.27268792724665","C","134","0.001274424972794831084500","98.960915668636572602904900","Z","9824.116098167131","CZ"
"mozart chocolate cream pumpkin spice liqueur","11743.86","0.0007329105727603994","99.27342083781942","C","137","0.001302956875170834765500","98.942902527603188945636500","Z","9822.400401538098","CZ"
"stillhouse spiced cherry whiskey","11712.75","0.0007309690605217848","99.27415180687994","C","141","0.001340999411672173006800","98.903366821544173178336500","Z","9818.547852053509","CZ"
"johnnie walker blue year of the ox","11700","0.0007301733587846476","99.27488198023873","C","60","0.000570638047520073619900","99.566819147493386772531000","Z","9884.48422001518","CZ"
"hennessy xo w ice bucket","11699.219999999998","0.0007301246805607285","99.27561210491929","C","33","0.000313850926136040491000","99.776661778834768511695000","Z","9905.389171879326","CZ"
"hennessy xo 2019 eoy ice experience vap","11699.219999999998","0.0007301246805607285","99.27634222959985","C","26","0.000247276487258698568600","99.832184860858471674914700","Z","9910.974149775262","CZ"
"ha glen grant 15yr","11685","0.0007292372390938981","99.27707146683895","C","101","0.000960574046658790593500","99.221440469231862214078000","Z","9850.414036506638","CZ"
"sooh plantation rhum 3 stars","11671.08","0.0007283685200208824","99.27779983535896","C","81","0.000770361364152099386900","99.397710562110812955270200","Z","9867.986013278183","CZ"
"barsol primero quebranta pisco","11670.12","0.0007283086083606745","99.27852814396732","C","15","0.000142659511880018405000","99.898416916907301553064300","Z","9917.767795422964","CZ"
"ha game of thrones stark dalwhinnie winters frost","11666.109999999988","0.0007280583523633467","99.27925620231969","C","137","0.001302956875170834765500","98.929872958851480597981500","Z","9821.684203544753","CZ"
"jeffersons ocean aged at sea cask strength","11662.560000000001","0.0007278368040365368","99.27998403912372","C","20","0.000190212682506691206600","99.866118803417665386179500","Z","9914.706680852538","CZ"
"sooh zu bison grass vodka","11662.5","0.0007278330595577737","99.28071187218328","C","81","0.000770361364152099386900","99.394629116654204557722600","Z","9867.969534973065","CZ"
"1792 sweet wheat bourbon","11656.5","0.000727458611681474","99.28143933079495","C","409","0.003889849357261835175800","97.147418442983653304250000","Z","9644.935530290431","CZ"
"gran centenario reposado","11625.119999999999","0.0007255002492884259","99.28216483104424","C","14","0.000133148877754683844600","99.909011763322924253272900","Z","9919.182973992965","CZ"
"makers mark 46 gift box","11610","0.0007245566406401504","99.28288938768488","C","83","0.000789382632402768507600","99.380505824978082735629200","Z","9866.783767113471","CZ"
"copper cross single barrel straight bourbon","11598.75","0.0007238545508720882","99.28361324223575","C","135","0.001283935606920165644800","98.957082883084062775091100","Z","9824.816744543985","CZ"
"smirnoff zero sugar infusion strawberry & rose mini","11535.08999999998","0.0007198816589045458","99.28433312389465","C","312","0.002967317847104382823600","97.768548447075128104968400","Z","9706.88513305904","CZ"
"forbidden secret white chocolate","11535","0.0007198760421864026","99.28505299993684","C","200","0.001902126825066912066400","98.444935235434796701215900","Z","9774.110612425493","CZ"
"driftless glen 5yr reserve brandy","11535","0.0007198760421864026","99.28577287597902","C","132","0.001255403704544161963800","98.979936936887241723568500","Z","9827.299537994513","CZ"
"ha johnnie walker blue year of the pig","11505","0.0007180038028049035","99.28649087978182","C","32","0.000304340292010705930600","99.785877583302217700656600","Z","9907.389624605561","CZ"
"et51 premium vodka mini","11481.120000000003","0.0007165135002572304","99.28720739328207","C","53","0.000504063608642731697600","99.622456357126593950474100","Z","9891.23548535822","CZ"
"strega liquore","11477.399999999994","0.000716281342573924","99.28792367462465","C","32","0.000304340292010705930600","99.787703625054281936240200","Z","9907.713901190455","CZ"
"buchanan master","11466","0.0007155698916089546","99.28863924451626","C","18","0.000171191414256022086000","99.884588454889065102343300","Z","9917.404869184455","CZ"
"bushmills red bush","11466","0.0007155698916089546","99.28935481440787","C","185","0.001759467313186893661400","98.528980709200378210869400","Z","9782.878925137746","CZ"
"ha 1792 sweet wheat","11457","0.0007150082197945049","99.29006982262767","C","173","0.001645339703682878937400","98.641329830122955372070600","Z","9794.104526229754","CZ"
"north forest kreme huckleberry vanilla","11429.550000000017","0.0007132951207604344","99.29078311774843","C","104","0.000989105949034794274500","99.200079584986360791572500","Z","9849.653587336265","CZ"
"don julio reposado double casks","11427.459999999985","0.0007131646880835212","99.29149628243651","C","101","0.000960574046658790593500","99.220479895185203423484500","Z","9851.74991065435","CZ"
"ketel one w 2 martini glasses vap","11424","0.000712948756474856","99.29220923119298","C","112","0.001065191022037470757200","99.143339141794614804632400","Z","9844.161173946195","CZ"
"koval bourbon","11421","0.000712761532536706","99.29292199272552","C","37","0.000351893462637378732300","99.743945197443617624153700","Z","9903.86776973646","CZ"
"sooh 400 conejos mezcal","11408.390000000009","0.0007119745679166831","99.29363396729345","C","65","0.000618191218146746421600","99.515728020972089514429600","Z","9881.27827210313","CZ"
"ole smoky moonshine apple pie 70","11400","0.0007114509649696567","99.29434541825842","C","152","0.001445616387050853170500","98.793300252811676311614800","Z","9809.616080312398","CZ"
"el jimador reposado w glass","11394.239999999994","0.0007110914950084085","99.29505650975342","C","88","0.000836935803029441309200","99.336481099611909055852800","Z","9863.621504266019","CZ"
"knob creek longhorn label","11376","0.0007099531734644574","99.29576646292689","C","23","0.000218744584882694887600","99.853250915446087726050300","Z","9915.005083464175","CZ"
"midnight moon blueberry","11350.5","0.0007083617699901832","99.29647482469689","C","203","0.001930658727442915747400","98.416156056571534321651100","Z","9772.377362214796","CZ"
"twisted shotz traditional party pack 30","11345.400000000007","0.0007080434892953288","99.29718286818618","C","97","0.000922531510157452352200","99.261794089825656753566200","Z","9856.41651956166","CZ"
"evan williams fire","11332.889999999963","0.0007072627654732408","99.29789013095166","C","250","0.002377658531333640083000","98.122962227755720495738200","Z","9743.403122615207","CZ"
"jim beam distillers cut","11282.389999999994","0.000704111162514386","99.29859424211418","C","93","0.000884488973656114110900","99.296060904579237174442200","Z","9859.95926160407","CZ"
"old elk straight bourbon sherry cask finish","11277","0.0007037747835055104","99.29929801689768","C","44","0.000418467901514720654600","99.700843003587601396730000","Z","9900.223721949174","CZ"
"jack daniels tn honey w flask","11259.519999999997","0.0007026838920258901","99.30000070078971","C","83","0.000789382632402768507600","99.384452738140096578167200","Z","9868.876226544913","CZ"
"tippy cow peppermint bark mini","11251.5","0.0007021833800312361","99.30070288416974","C","179","0.001702403508434886299400","98.587680343021943117237900","Z","9789.825953781923","CZ"
"sooh morin calvados vsop","11250","0.0007020897680621612","99.3014049739378","C","167","0.001588275898930871575400","98.683366832956934128737800","Z","9799.396974071118","CZ"
"1800 ultimate black cherry margarita pet","11249.820000000009","0.0007020785346258727","99.30210705247244","C","171","0.001626318435432209816800","98.656099844919599944266000","Z","9796.758588179615","CZ"
"ha glenmorangie spios","11248.499999999996","0.000701996156093086","99.30280904862853","C","30","0.000285319023760036810000","99.802254895266043813549200","Z","9910.644260487155","CZ"
"bacardi reserva ocho & diez pack","11243.519999999993","0.000701685364355757","99.3035107339929","C","60","0.000570638047520073619900","99.567389785540906846150900","Z","9887.391360324116","CZ"
"fireball countdown calendar minis","11235.899999999969","0.0007012098155528547","99.30421194380845","C","159","0.001512190825928195092800","98.734267746795724695634100","Z","9804.728650444533","CZ"
"knob creek longhorn steakhouse single barrel","11233.439999999999","0.0007010562919235737","99.30491300010038","C","21","0.000199723316632025767000","99.863531910935574385768900","Z","9916.939348298207","CZ"
"bird dog blackberry pet","11220","0.0007002175286806621","99.30561321762906","C","139","0.001321978143421503886100","98.918032219365439070368400","Z","9823.115847825275","CZ"
"oak & eden bourbon & brew","11217.599999999993","0.0007000677495301417","99.3063132853786","C","59","0.000561127413394739059600","99.582045672728047403622600","Z","9889.125825174811","CZ"
"old elk straight bourbon port cask finish","11214","0.0006998430808043622","99.3070131284594","C","49","0.000466021072141393456300","99.654611811104350098957000","Z","9896.401843436865","CZ"
"old elk straight bourbon armagnac cask finish","11214","0.0006998430808043622","99.30771297154021","C","49","0.000466021072141393456300","99.656941916465057066238500","Z","9896.702983461766","CZ"
"old elk straight bourbon cognac cask finish","11214","0.0006998430808043622","99.30841281462102","C","51","0.000485042340392062576900","99.637873095043761272773000","Z","9894.879033293426","CZ"
"seven penny deuce rum","11213.71","0.0006998249824903411","99.30911263960351","C","53","0.000504063608642731697600","99.625984802387093072357300","Z","9893.768146571687","CZ"
"woodford reserve kentucky derby 2022","11206.68","0.0006993862543952765","99.30981202585791","C","55","0.000523084876893400818300","99.610159107202536363964900","Z","9892.266176802083","CZ"
"yukon jack fire","11201.160000000005","0.000699041762349081","99.31051106762025","C","162","0.001540722728304198773800","98.711394671724295078035700","Z","9803.079053046506","CZ"
"rain vodka","11182.5","0.0006978772294537883","99.31120894484971","C","130","0.001236382436293492843200","99.002353501520655282271200","Z","9832.043414621392","CZ"
"revel stoke smoked vanilla whiskey","11173.59000000001","0.0006973211743574836","99.31190626602407","C","173","0.001645339703682878937400","98.646265849234004008882800","Z","9796.748707512417","CZ"
"exile single malt american whiskey","11160","0.0006964730499176638","99.31260273907398","C","4","0.000038042536501338241300","99.977155456830946378057600","Z","9928.991522866894","CZ"
"skrewball peanut butter whiskey mini krew package","11155.199999999999","0.000696173491616624","99.3132989125656","C","144","0.001369531314048176687800","98.879000576915066034766200","Z","9819.999740470912","CZ"
"campari","11151","0.0006959113781032141","99.3139948239437","C","119","0.001131765460914812679500","99.094968056633163230784100","Z","9841.517144655332","CZ"
"mcclellands islay","11134.659999999996","0.0006948916317200907","99.31468971557543","C","49","0.000466021072141393456300","99.659272021825764033520000","Z","9897.629678127754","CZ"
"river pilot strawberry vodka","11130.240000000005","0.0006946157884512171","99.31538433136387","C","22","0.000209233950757360327300","99.857796998557997645888400","Z","9917.415487395101","CZ"
"sooh torada white tequila","11125.320000000012","0.0006943087411926518","99.31607864010506","C","70","0.000665744388773419223200","99.476382527595580438337100","Z","9879.604229943856","CZ"
"sooh berentzen pear","11119.5","0.0006939455267526402","99.31677258563181","C","70","0.000665744388773419223200","99.475051038818033599890700","Z","9879.541021966408","CZ"
"caribou crossing buy the barrel","11115","0.0006936646908454152","99.31746625032265","C","1","0.000009510634125334560300","99.995663150838847432468800","Z","9931.31590016207","CZ"
"captain morgan loconut mini","11107.919999999993","0.000693222842351381","99.31815947316501","C","517","0.004916997842797967691600","96.538947092912998803333300","Z","9588.070542745374","CZ"
"kirkland signature 12yr blended scotch whisky","11098.08","0.0006926087478342498","99.31885208191285","C","1","0.000009510634125334560300","99.996053086837986149441100","Z","9931.493205306768","CZ"
"carolans irish cream w 2 glasses","11091.3","0.0006921856217340309","99.31954426753458","C","145","0.001379041948173511248100","98.869404347082603463391300","Z","9819.664181754846","CZ"
"mr boston vodka","11085.600000000008","0.0006918298962515465","99.32023609743084","C","61","0.000580148681645408180200","99.549100836117888486633200","Z","9887.240198330179","CZ"
"kentucky tavern","11082.060000000012","0.00069160897200453","99.32092770640284","C","178","0.001692892874309551739100","98.599559125044485983092500","Z","9792.999683741735","CZ"
"hornitos pineapple poblano margarita","11071.5","0.0006909499437422415","99.32161865634659","C","121","0.001150786729165481800200","99.081282254126806798466800","Z","9840.913332026223","CZ"
"absolut grapefruit mini","11051.459999999972","0.0006896992878353984","99.32230835563442","C","272","0.002586892482091000410300","97.981748332262752943929600","Z","9731.77342108117","CZ"
"nassif family reserve rum","11039.25","0.00068893728640713","99.32299729292083","C","59","0.000561127413394739059600","99.576995526007494752086200","Z","9890.285657066832","CZ"
"four grain straight bourbon","11025","0.000688047972700918","99.32368534089353","C","25","0.000237765853133364008300","99.835865476264976149762800","Z","9916.066088300318","CZ"
"windsor canadian supreme whisky","11010.580000000014","0.0006871480496382117","99.32437248894317","C","323","0.003071934822483062987200","97.687156440230514937647600","Z","9702.71551365512","CZ"
"ha weller full proof","10987.5","0.0006857076734740441","99.32505819661664","C","293","0.002786615798723026177300","97.860373619555233284973600","Z","9719.987304904971","CZ"
"blue chair bay key lime cream mini","10979.09999999993","0.0006851834464472199","99.32574338006309","C","421","0.004003976966765849899700","97.072579263051395648998000","Z","9641.806097122677","CZ"
"caravella limoncello w glass","10972.000000000011","0.0006847403497936036","99.32642812041288","C","155","0.001474148289426856851500","98.765548222433950064565800","Z","9810.029126288759","CZ"
"360 vodka patriot","10961.280000000002","0.0006840713362546141","99.32711219174914","C","65","0.000618191218146746421600","99.513873447317649275164800","Z","9884.425672537245","CZ"
"douglas & todd bourbon whiskey","10958.130000000014","0.0006838747511195574","99.32779606650026","C","90","0.000855957071280110429900","99.322120042082653869751900","Z","9865.447284432445","CZ"
"1800 ultimate jalapeo lime","10948.62","0.0006832812512356214","99.3284793477515","C","159","0.001512190825928195092800","98.731243365143868305448500","Z","9806.82426757252","CZ"
"sooh millet armagnac xo","10944","0.0006829929263708704","99.32916234067787","C","96","0.000913020876032117791900","99.267281725715974794877900","Z","9860.135941651448","CZ"
"sooh mothers schnapps cherry","10935","0.0006824312545564207","99.32984477193243","C","58","0.000551616779269404499300","99.592003306657272688290900","Z","9892.45822897605","CZ"
"bleu pel","10842","0.0006766273124737735","99.3305213992449","C","114","0.001084212290288139877800","99.130442721920661140822400","Z","9846.678562106361","CZ"
"macallan fine oak 15yr","10809.599999999999","0.0006746052939417543","99.33119600453884","C","10","0.000095106341253345603300","99.934300539462188849197300","Z","9926.59359446181","CZ"
"jose cuervo tradicional silver w 2 jarritos shot glasses","10804.049999999987","0.0006742589296561763","99.33187026346849","C","79","0.000751340095901430266200","99.416741340995607410494900","Z","9875.25085290058","CZ"
"ha aberfeldy 18yr single malt","10800","0.0006740061773396747","99.33254426964582","C","94","0.000893999607781448671200","99.291628949076831269327400","Z","9862.890128189421","CZ"
"empress 1908 gin","10770","0.0006721339379581756","99.33321640358378","C","24","0.000228255219008029448000","99.846336684436969500689100","Z","9918.057768980263","CZ"
"sooh 1792 full proof","10764","0.0006717594900818759","99.33388816307385","C","46","0.000437489169765389775300","99.680357097681630753775800","Z","9901.637443996373","CZ"
"tinkermans sweet spice gin","10762.5","0.0006716658781128009","99.33455982895197","C","123","0.001169807997416150920800","99.067377707035567671261400","Z","9840.814357936906","CZ"
"blue chair bay coconut spiced rum cream","10738.800000000014","0.0006701868090014174","99.33523001576097","C","180","0.001711914142560220859700","98.575744497194648244021500","Z","9792.044253603714","CZ"
"not your fathers bourbon","10732.5","0.0006697936387313017","99.3358998093997","C","130","0.001236382436293492843200","99.001117119084361789428000","Z","9834.36505116001","CZ"
"glen moray scotch classic port cask","10732.5","0.0006697936387313017","99.33656960303844","C","147","0.001398063216424180368800","98.838894232808530193846300","Z","9818.31669644474","CZ"
"bowmore darkest 15yr","10701.000000000011","0.0006678277873807284","99.33723743082582","C","76","0.000722808193525426585200","99.438844054702884928706600","Z","9877.980061708884","CZ"
"the real mccoy single blended rum aged 5 years","10678.200000000004","0.0006664048854507886","99.33790383571127","C","134","0.001274424972794831084500","98.964738943554957096158400","Z","9830.949720301134","CZ"
"midnight moon party pack minis","10675.310000000005","0.0006662245263903709","99.33857006023766","C","154","0.001464637655301522291100","98.774383601536385871114400","Z","9812.106025558012","CZ"
"classic malts strong pack 3x200ml","10674.059999999996","0.0006661465164161414","99.33923620675408","C","50","0.000475531706266728016600","99.644654177175124814289300","Z","9898.623838046724","CZ"
"cody road barrel old fashioned mini","10665","0.0006655811001229288","99.3399017878542","C","163","0.001550233362429533334100","98.708303715633561345927800","Z","9805.673196756723","CZ"
"bird dog peach w 250mls","10659.5","0.0006652378562363206","99.34056702571044","C","94","0.000893999607781448671200","99.292522948684612717998600","Z","9863.775531135696","CZ"
"pearl strawberry basil","10657.5","0.000665113040277554","99.34123213875073","C","158","0.001502680191802860532400","98.740278467562936137763700","Z","9808.980924691059","CZ"
"george remus single barrel buy the barrel","10656","0.000665019428308479","99.34189715817904","C","1","0.000009510634125334560300","99.999106000392218543297400","Z","9934.100904200808","CZ"
"the dalmore port wood reserve w glasses","10650","0.0006646449804321793","99.34256180315947","C","52","0.000494552974517397137300","99.634915287830782224509600","Z","9897.987729733888","CZ"
"glenlivet w 250mls","10647.119999999995","0.0006644652454515551","99.34322626840492","C","39","0.000370914730888047852900","99.732741670443973512083100","Z","9907.772322135292","CZ"
"don julio blanco mini","10635.75","0.0006637556667259672","99.34389002407164","C","132","0.001255403704544161963800","98.983703148000874209459900","Z","9833.426119710351","CZ"
"hudson do the rye thing","10620","0.0006627727410506801","99.34455279681269","C","92","0.000874978339530779550500","99.305752240752953091420500","Z","9865.485546508682","CZ"
"two jays grappa","10613.160000000024","0.0006623458704716999","99.34521514268316","C","235","0.002234999019453621678000","98.208101424445715479829600","Z","9756.504964766007","CZ"
"st george baller single malt whiskey","10604.76","0.0006618216434448787","99.3458769643266","C","75","0.000713297559400092024900","99.448896794973363558977300","Z","9879.837865231439","CZ"
"kentucky peerless straight rye whiskey small batch","10553.76","0.0006586388364963301","99.3465356031631","C","13","0.000123638243629349284300","99.912854059509559415646100","Z","9925.995913036706","CZ"
"blue chair bay pineapple rum cream mini","10553.399999999941","0.0006586163696237485","99.34719421953272","C","391","0.003718657943005813089800","97.242201422676737532517900","Z","9660.739871073587","CZ"
"wisers deluxe","10551.779999999995","0.0006585152686971509","99.34785273480142","C","40","0.000380425365013382413300","99.728984969964466360752100","Z","9907.860512187255","CZ"
"skinnygirl white peach margarita","10544.479999999989","0.0006580596904476524","99.34851079449187","C","262","0.002491786140837654807000","98.047733111824324123512900","Z","9740.896271435537","CZ"
"rustic river kentucky straight bourbon whiskey","10533.120000000008","0.0006573507358018592","99.34916814522768","C","84","0.000798893266528103067900","99.373325296213455142578400","Z","9872.657204003917","CZ"
"old pepper single barrel rye barrel proof","10530","0.0006571560229061829","99.34982530125059","C","1","0.000009510634125334560300","99.997546256395663675408200","Z","9934.738751126635","CZ"
"great grey gin","10526.25","0.0006569219929834954","99.35048222324357","C","102","0.000970084680784125153900","99.207944879408012472967000","Z","9856.357164146155","CZ"
"whistlepig 6yr piggyback rye","10525.040000000005","0.000656846479328442","99.3511390697229","C","70","0.000665744388773419223200","99.479711249539447534453100","Z","9883.422626968872","CZ"
"jeffersons reserve pritchard hill cask","10522.979999999996","0.0006567179188909118","99.35179578764179","C","45","0.000427978535640055214900","99.685568925182314092837800","Z","9903.940286829604","CZ"
"tooters bahama mama","10521","0.0006565943510917331","99.35245238199288","C","357","0.003395296382744438038500","97.477133106840751841837700","Z","9684.592225330578","CZ"
"rumchata tray pack","10514.88","0.0006562124142579073","99.35310859440713","C","1","0.000009510634125334560300","99.997841086053549046777500","Z","9935.096364628946","CZ"
"elijah craig holiday vap w old fashioned cocktail syrup","10511.280000000012","0.0006559877455321282","99.35376458215266","C","91","0.000865467705405444990200","99.308358154503294760951400","Z","9866.659237122622","CZ"
"ha tin cup 10yr","10500","0.0006552837835246837","99.3544198659362","C","133","0.001264914338669496524100","98.973621875828019575508300","Z","9833.466783503423","CZ"
"fuzzys 80prf","10494","0.0006549093356483839","99.35507477527185","C","122","0.001160297363290816360500","99.072047428391106940384300","Z","9843.310680387076","CZ"
"cruzan pineapple","10483.2","0.0006542353294710444","99.35572901060132","C","25","0.000237765853133364008300","99.837054305530642969804300","Z","9919.38331279699","CZ"
"ole smoky white lightnin","10481.25","0.0006541136339112468","99.35638312423524","C","111","0.001055680387912136196800","99.153933988210237504842000","Z","9851.576253607747","CZ"
"effen vodka trio pack","10473.75","0.0006536455740658721","99.3570367698093","C","50","0.000475531706266728016600","99.646556304000191726355700","Z","9900.58655868142","CZ"
"blood sweat tears vodka","10441.889999999996","0.0006516572558427198","99.35768842706514","C","84","0.000798893266528103067900","99.368531936614286524171000","Z","9873.027635612994","CZ"
"makers mark w serving tray","10432.5","0.0006510712449163108","99.35833949831006","C","68","0.000646723120522750102600","99.498114326571969908695200","Z","9885.967422701206","CZ"
"jameson original 50ml","10410.000000000011","0.0006496670653801872","99.35898916537543","C","95","0.000903510241906783231500","99.281785442757109999383900","Z","9864.537844126033","CZ"
"sooh burnetts mango","10395.210000000001","0.0006487440513651075","99.3596379094268","C","195","0.001854573654440239264700","98.471289202596098767895800","Z","9784.071639644397","CZ"
"blue raspberry vodka","10359","0.000646484258431638","99.36028439368522","C","127","0.001207850533917489162200","99.038912379098441332187500","Z","9840.534500028492","CZ"
"glenmorangie tale of winter","10348.619999999997","0.0006458364636056391","99.36093023014882","C","24","0.000228255219008029448000","99.847706215751017677377100","Z","9920.960970943634","CZ"
"grand marnier w 2 glass flutes","10327.5","0.000644518407081064","99.36157474855591","C","33","0.000313850926136040491000","99.778231033465448714150000","Z","9914.122161110357","CZ"
"st george absinthe verte","10320","0.0006440503472356892","99.36221879890314","C","64","0.000608680584021411861200","99.521225167496532890301200","Z","9888.649750227698","CZ"
"knob creek twice barreled rye","10293.75","0.0006424121377768774","99.36286121104092","C","75","0.000713297559400092024900","99.446756902295163282902600","Z","9881.31430397088","CZ"
"kujira 20 year single grain ryukyu whisky","10289.7","0.0006421593854603751","99.36350337042639","C","4","0.000038042536501338241300","99.972514267377783112619000","Z","9933.619258356593","CZ"
"sooh game of thrones house targaryen cardhu gold reserve","10285.989999999987","0.0006419278518568622","99.36414529827825","C","107","0.001017637851410797955500","99.182018890782350461502100","Z","9855.136536040274","CZ"
"hyde #6 presidents reserve blend sherry cask finish","10275","0.0006412419881634406","99.36478654026641","C","70","0.000665744388773419223200","99.480376993928220953676300","Z","9884.846424946907","CZ"
"whiskeysmith salted caramel flavored whiskey","10263.75","0.0006405398983953784","99.3654270801648","C","111","0.001055680387912136196800","99.151822627434413232448400","Z","9852.263201151769","CZ"
"breckenridge distillery reserve blend gamma","10260","0.000640305868472691","99.36606738603328","C","1","0.000009510634125334560300","99.996043576203860814880800","Z","9936.213604329792","CZ"
"devils sister peach","10260","0.000640305868472691","99.36670769190175","C","88","0.000836935803029441309200","99.333133356399791290616000","Z","9870.406426346073","CZ"
"oxtails rum punch","10259.20000000002","0.0006402559420891856","99.36734794784384","C","193","0.001835552386189570144100","98.480485985795297287736900","Z","9785.74471702328","CZ"
"sooh st elizabeth allspice dram","10202.760000000004","0.000636733635732791","99.36798468147957","C","54","0.000513574242768066257900","99.614828828558075633088000","Z","9898.524785084368","CZ"
"clase azul ultra extra anejo","10200","0.0006365613897096928","99.36862124286928","C","1","0.000009510634125334560300","99.996557150446628881137000","Z","9936.520013073663","CZ"
"jinro chamisul classic soju","10189.679999999998","0.000635917339362457","99.36925716020865","C","24","0.000228255219008029448000","99.849532257503081912961100","Z","9921.973848222373","CZ"
"ha bernheim original wheat whiskey","10184.160000000003","0.0006355728473162616","99.36989273305596","C","72","0.000684765657024088343900","99.465616489765701716041100","Z","9883.8876412153","CZ"
"george dickel tabasco barrel finish","10165.5","0.0006344083144209689","99.37052714137039","C","137","0.001302956875170834765500","98.935084786352163937043500","Z","9831.231527995988","CZ"
"dalmore 12yr sherry cask","10136","0.0006325672790291614","99.37115970864942","C","51","0.000485042340392062576900","99.638843179724545397926800","Z","9901.227398797482","CZ"
"ha wild turkey masters keep revival","10125","0.000631880791255945","99.37179158944068","C","37","0.000351893462637378732300","99.747112238607354032744400","Z","9912.049249023437","CZ"
"old forester oldfsh w 2oz syrup","10124.39999999999","0.0006318433464683144","99.37242343278714","C","86","0.000817914534778772188500","99.353105688062993867313100","Z","9872.958887796649","CZ"
"sooh elijah craig 18yr single barrel","10107.300000000003","0.0006307761700208608","99.37305420895717","C","35","0.000332872194386709611600","99.759780403262299667105300","Z","9913.434065887048","CZ"
"wilderness trail wheated bourbon family reserve","10098","0.0006301957758125959","99.37368440473298","C","2","0.000019021268250669120700","99.987056026955419655364700","Z","9936.082150181022","CZ"
"connemara single malt","10095.84","0.000630060974577128","99.37431446570756","C","34","0.000323361560261375051300","99.769005718363874190627100","Z","9914.476548187668","CZ"
"rich & rare caramel mini","10092.239999999967","0.0006298363058513459","99.3749443020134","C","226","0.002149403312325610635000","98.271632460402950342846900","Z","9765.738002220476","CZ"
"sooh arrow ginger brandy","10087.499999999998","0.0006295404920290711","99.37557384250543","C","121","0.001150786729165481800200","99.076679107210144871266000","Z","9845.801840688777","CZ"
"ha high west yippee kiyay whiskey","10080","0.0006290724321836964","99.37620291493762","C","41","0.000389935999138716973600","99.721319398859446705124300","Z","9909.926071526363","CZ"
"dalmore cigar malt scotch","10080","0.0006290724321836964","99.37683198736981","C","10","0.000095106341253345603300","99.933539688732162084370900","Z","9931.07858355029","CZ"
"redbreast 12yr cask strength","10079.64","0.0006290499653111184","99.37746103733512","C","19","0.000180702048381356646300","99.877293798514933494568000","Z","9925.55187297639","CZ"
"3oaks distillery whiskey","10071","0.0006285107603692467","99.37808954809549","C","98","0.000932042144282786912500","99.247889542734417626361100","Z","9863.06565443735","CZ"
"plantation barbados rum xo 20th anniversary","10065.6","0.0006281737572805769","99.37871772185277","C","29","0.000275808389634702249600","99.811518252904119675312800","Z","9919.140697844914","CZ"
"guidance whiskey","10050","0.0006272001928021973","99.37934492204556","C","77","0.000732318827650761145600","99.430103781941702467761400","Z","9881.298579380371","CZ"
"sir winston bourbon barrel proof","10038.599999999997","0.0006264887418372275","99.3799714107874","C","31","0.000294829657885371370300","99.794484707185645477757100","Z","9917.57303715437","CZ"
"cruzan citrus","10027","0.0006257648092763814","99.38059717559668","C","84","0.000798893266528103067900","99.374923082746511348714200","Z","9875.939200242334","CZ"
"corazon reposado buy the barrel","10026.179999999998","0.0006257136347332869","99.38122288923141","C","14","0.000133148877754683844600","99.909278061078433620962100","Z","9929.106231690233","CZ"
"naranja orange liqueur","10015.5","0.0006250471175134734","99.38184793634892","C","77","0.000732318827650761145600","99.432300738424654751198200","Z","9881.765791947433","CZ"
"revel stoke honey","10011.900000000007","0.0006248224487876939","99.3824727587977","C","182","0.001730935410810889980400","98.549923125544364912720300","Z","9794.135050406021","CZ"
"plantation rum old fashioned traditional dark overproof","10009.859999999999","0.0006246951365097515","99.38309745393421","C","38","0.000361404096762713292600","99.738581199796928932126500","Z","9912.329135296548","CZ"
"polar ice","9988.159999999993","0.0006233408833571333","99.38372079481756","C","135","0.001283935606920165644800","98.958366818690982940735900","Z","9834.850698219923","CZ"
"revel stoke hot stuff","9968.169999999991","0.000622093347849261","99.3843428881654","C","177","0.001683382240184217178800","98.609697461022092624406500","Z","9800.259984564473","CZ"
"makers mark 46 w 2 glasses","9954","0.0006212090267814002","99.38496409719218","C","38","0.000361404096762713292600","99.736412775216352652370900","Z","9912.299802847616","CZ"
"plume & petal lemon drift","9945","0.0006206473549669505","99.38558474454715","C","130","0.001236382436293492843200","98.998644354211774803741600","Z","9839.0381580608","CZ"
"blondies strawberry lemonade","9911.25","0.000618541085662764","99.3862032856328","C","153","0.001455127021176187730800","98.787517787263472898932800","Z","9818.116324888033","CZ"
"uv ruby red grapefruit mini","9900.000000000018","0.000617838995894703","99.3868211246287","C","381","0.003623551601752467486500","97.322794536254822596771000","Z","9672.603171923749","CZ"
